timestamp,raw_image_path,optical_flow_image_path,cloud_mask_image_path,ghi,dni,dhi,temp,pressure,delta_ghi
9/8/2019 10:11,datasets/cropped_raw_images/09_Metas/08/10/20190908101100_00160.jpg,datasets/optical_flow_images/09_Metas/08/10/20190908101100_00160.jpg,datasets/cloud_mask_images/09_Metas/08/10/20190908101100_00160.png,343.2,13.6,334.7,23,962,1.9
9/8/2019 10:12,datasets/cropped_raw_images/09_Metas/08/10/20190908101200_00160.jpg,datasets/optical_flow_images/09_Metas/08/10/20190908101200_00160.jpg,datasets/cloud_mask_images/09_Metas/08/10/20190908101200_00160.png,342.1,9.9,335.7,22.9,962,-1.1
9/8/2019 10:13,datasets/cropped_raw_images/09_Metas/08/10/20190908101300_00160.jpg,datasets/optical_flow_images/09_Metas/08/10/20190908101300_00160.jpg,datasets/cloud_mask_images/09_Metas/08/10/20190908101300_00160.png,346.8,15.3,336.9,23,962,4.7
9/8/2019 10:14,datasets/cropped_raw_images/09_Metas/08/10/20190908101400_00160.jpg,datasets/optical_flow_images/09_Metas/08/10/20190908101400_00160.jpg,datasets/cloud_mask_images/09_Metas/08/10/20190908101400_00160.png,349.6,16.4,338.8,23.2,962,2.8
9/8/2019 10:15,datasets/cropped_raw_images/09_Metas/08/10/20190908101500_00160.jpg,datasets/optical_flow_images/09_Metas/08/10/20190908101500_00160.jpg,datasets/cloud_mask_images/09_Metas/08/10/20190908101500_00160.png,352.2,16.3,341.1,23.2,962,2.6
9/8/2019 10:16,datasets/cropped_raw_images/09_Metas/08/10/20190908101600_00160.jpg,datasets/optical_flow_images/09_Metas/08/10/20190908101600_00160.jpg,datasets/cloud_mask_images/09_Metas/08/10/20190908101600_00160.png,358.8,22.3,343.9,23.1,962,6.6
9/8/2019 10:17,datasets/cropped_raw_images/09_Metas/08/10/20190908101700_00160.jpg,datasets/optical_flow_images/09_Metas/08/10/20190908101700_00160.jpg,datasets/cloud_mask_images/09_Metas/08/10/20190908101700_00160.png,370.6,36.1,346.8,23.1,962,11.8
9/8/2019 10:18,datasets/cropped_raw_images/09_Metas/08/10/20190908101800_00160.jpg,datasets/optical_flow_images/09_Metas/08/10/20190908101800_00160.jpg,datasets/cloud_mask_images/09_Metas/08/10/20190908101800_00160.png,378.9,43.4,350.1,23.1,962,8.3
9/8/2019 10:19,datasets/cropped_raw_images/09_Metas/08/10/20190908101900_00160.jpg,datasets/optical_flow_images/09_Metas/08/10/20190908101900_00160.jpg,datasets/cloud_mask_images/09_Metas/08/10/20190908101900_00160.png,392.4,57.6,353.9,23.2,962,13.5
9/8/2019 10:20,datasets/cropped_raw_images/09_Metas/08/10/20190908102000_00160.jpg,datasets/optical_flow_images/09_Metas/08/10/20190908102000_00160.jpg,datasets/cloud_mask_images/09_Metas/08/10/20190908102000_00160.png,402.3,66.8,357.4,23.3,962,9.9
9/8/2019 10:21,datasets/cropped_raw_images/09_Metas/08/10/20190908102100_00160.jpg,datasets/optical_flow_images/09_Metas/08/10/20190908102100_00160.jpg,datasets/cloud_mask_images/09_Metas/08/10/20190908102100_00160.png,408.4,71,360.2,23.2,962,6.1
9/8/2019 10:22,datasets/cropped_raw_images/09_Metas/08/10/20190908102200_00160.jpg,datasets/optical_flow_images/09_Metas/08/10/20190908102200_00160.jpg,datasets/cloud_mask_images/09_Metas/08/10/20190908102200_00160.png,428.2,96.1,363.1,23.3,962,19.8
9/8/2019 10:23,datasets/cropped_raw_images/09_Metas/08/10/20190908102300_00160.jpg,datasets/optical_flow_images/09_Metas/08/10/20190908102300_00160.jpg,datasets/cloud_mask_images/09_Metas/08/10/20190908102300_00160.png,449.3,122.4,366.3,23.5,962,21.1
9/8/2019 10:24,datasets/cropped_raw_images/09_Metas/08/10/20190908102400_00160.jpg,datasets/optical_flow_images/09_Metas/08/10/20190908102400_00160.jpg,datasets/cloud_mask_images/09_Metas/08/10/20190908102400_00160.png,468.4,145,369.7,23.8,962,19.1
9/8/2019 10:25,datasets/cropped_raw_images/09_Metas/08/10/20190908102500_00160.jpg,datasets/optical_flow_images/09_Metas/08/10/20190908102500_00160.jpg,datasets/cloud_mask_images/09_Metas/08/10/20190908102500_00160.png,496,180.9,373,23.9,962,27.6
9/8/2019 10:26,datasets/cropped_raw_images/09_Metas/08/10/20190908102600_00160.jpg,datasets/optical_flow_images/09_Metas/08/10/20190908102600_00160.jpg,datasets/cloud_mask_images/09_Metas/08/10/20190908102600_00160.png,530.8,230.1,374.1,24,962,34.8
9/8/2019 10:27,datasets/cropped_raw_images/09_Metas/08/10/20190908102700_00160.jpg,datasets/optical_flow_images/09_Metas/08/10/20190908102700_00160.jpg,datasets/cloud_mask_images/09_Metas/08/10/20190908102700_00160.png,535.7,236.4,374.4,23.9,962,4.9
9/8/2019 10:28,datasets/cropped_raw_images/09_Metas/08/10/20190908102800_00160.jpg,datasets/optical_flow_images/09_Metas/08/10/20190908102800_00160.jpg,datasets/cloud_mask_images/09_Metas/08/10/20190908102800_00160.png,514.2,204.6,374.5,23.7,962,-21.5
9/8/2019 10:29,datasets/cropped_raw_images/09_Metas/08/10/20190908102900_00160.jpg,datasets/optical_flow_images/09_Metas/08/10/20190908102900_00160.jpg,datasets/cloud_mask_images/09_Metas/08/10/20190908102900_00160.png,516,205.9,374.6,23.8,962,1.8
9/8/2019 10:30,datasets/cropped_raw_images/09_Metas/08/10/20190908103000_00160.jpg,datasets/optical_flow_images/09_Metas/08/10/20190908103000_00160.jpg,datasets/cloud_mask_images/09_Metas/08/10/20190908103000_00160.png,504.9,186.5,375.9,23.7,962,-11.1
9/8/2019 10:31,datasets/cropped_raw_images/09_Metas/08/10/20190908103100_00160.jpg,datasets/optical_flow_images/09_Metas/08/10/20190908103100_00160.jpg,datasets/cloud_mask_images/09_Metas/08/10/20190908103100_00160.png,460.2,122.2,374.5,23.6,962,-44.7
9/8/2019 10:32,datasets/cropped_raw_images/09_Metas/08/10/20190908103200_00160.jpg,datasets/optical_flow_images/09_Metas/08/10/20190908103200_00160.jpg,datasets/cloud_mask_images/09_Metas/08/10/20190908103200_00160.png,435.4,90,372.2,23.7,962,-24.8
9/8/2019 10:33,datasets/cropped_raw_images/09_Metas/08/10/20190908103300_00160.jpg,datasets/optical_flow_images/09_Metas/08/10/20190908103300_00160.jpg,datasets/cloud_mask_images/09_Metas/08/10/20190908103300_00160.png,439.2,97.2,370.4,23.6,962,3.8
9/8/2019 10:34,datasets/cropped_raw_images/09_Metas/08/10/20190908103400_00160.jpg,datasets/optical_flow_images/09_Metas/08/10/20190908103400_00160.jpg,datasets/cloud_mask_images/09_Metas/08/10/20190908103400_00160.png,464.1,134.7,369,23.5,962,24.9
9/8/2019 10:35,datasets/cropped_raw_images/09_Metas/08/10/20190908103500_00160.jpg,datasets/optical_flow_images/09_Metas/08/10/20190908103500_00160.jpg,datasets/cloud_mask_images/09_Metas/08/10/20190908103500_00160.png,418.1,71.8,365.5,23.6,962,-46
9/8/2019 10:36,datasets/cropped_raw_images/09_Metas/08/10/20190908103600_00160.jpg,datasets/optical_flow_images/09_Metas/08/10/20190908103600_00160.jpg,datasets/cloud_mask_images/09_Metas/08/10/20190908103600_00160.png,388.5,33.6,362.9,23.8,962,-29.6
9/8/2019 10:37,datasets/cropped_raw_images/09_Metas/08/10/20190908103700_00160.jpg,datasets/optical_flow_images/09_Metas/08/10/20190908103700_00160.jpg,datasets/cloud_mask_images/09_Metas/08/10/20190908103700_00160.png,383.2,25.5,363,23.7,962,-5.3
9/8/2019 10:38,datasets/cropped_raw_images/09_Metas/08/10/20190908103800_00160.jpg,datasets/optical_flow_images/09_Metas/08/10/20190908103800_00160.jpg,datasets/cloud_mask_images/09_Metas/08/10/20190908103800_00160.png,393.9,35.8,366.4,23.6,962,10.7
9/8/2019 10:39,datasets/cropped_raw_images/09_Metas/08/10/20190908103900_00160.jpg,datasets/optical_flow_images/09_Metas/08/10/20190908103900_00160.jpg,datasets/cloud_mask_images/09_Metas/08/10/20190908103900_00160.png,399.5,33.5,373.9,23.7,962,5.6
9/8/2019 10:40,datasets/cropped_raw_images/09_Metas/08/10/20190908104000_00160.jpg,datasets/optical_flow_images/09_Metas/08/10/20190908104000_00160.jpg,datasets/cloud_mask_images/09_Metas/08/10/20190908104000_00160.png,422.6,55.5,380.7,23.6,962,23.1
9/8/2019 10:41,datasets/cropped_raw_images/09_Metas/08/10/20190908104100_00160.jpg,datasets/optical_flow_images/09_Metas/08/10/20190908104100_00160.jpg,datasets/cloud_mask_images/09_Metas/08/10/20190908104100_00160.png,434.6,62.6,387.6,23.6,962,12
9/8/2019 10:42,datasets/cropped_raw_images/09_Metas/08/10/20190908104200_00160.jpg,datasets/optical_flow_images/09_Metas/08/10/20190908104200_00160.jpg,datasets/cloud_mask_images/09_Metas/08/10/20190908104200_00160.png,450.8,79,392.2,23.5,962,16.2
9/8/2019 10:43,datasets/cropped_raw_images/09_Metas/08/10/20190908104300_00160.jpg,datasets/optical_flow_images/09_Metas/08/10/20190908104300_00160.jpg,datasets/cloud_mask_images/09_Metas/08/10/20190908104300_00160.png,485.4,122.2,395.9,23.7,962,34.6
9/8/2019 10:44,datasets/cropped_raw_images/09_Metas/08/10/20190908104400_00160.jpg,datasets/optical_flow_images/09_Metas/08/10/20190908104400_00160.jpg,datasets/cloud_mask_images/09_Metas/08/10/20190908104400_00160.png,501.5,139.4,399.1,23.6,962,16.1
9/8/2019 10:45,datasets/cropped_raw_images/09_Metas/08/10/20190908104500_00160.jpg,datasets/optical_flow_images/09_Metas/08/10/20190908104500_00160.jpg,datasets/cloud_mask_images/09_Metas/08/10/20190908104500_00160.png,501.1,133.9,402.4,23.6,962,-0.4
9/8/2019 10:46,datasets/cropped_raw_images/09_Metas/08/10/20190908104600_00160.jpg,datasets/optical_flow_images/09_Metas/08/10/20190908104600_00160.jpg,datasets/cloud_mask_images/09_Metas/08/10/20190908104600_00160.png,507.7,135.9,407.3,23.5,962,6.6
9/8/2019 10:47,datasets/cropped_raw_images/09_Metas/08/10/20190908104700_00160.jpg,datasets/optical_flow_images/09_Metas/08/10/20190908104700_00160.jpg,datasets/cloud_mask_images/09_Metas/08/10/20190908104700_00160.png,587.1,238.4,412.5,23.5,962,79.4
9/8/2019 10:48,datasets/cropped_raw_images/09_Metas/08/10/20190908104800_00160.jpg,datasets/optical_flow_images/09_Metas/08/10/20190908104800_00160.jpg,datasets/cloud_mask_images/09_Metas/08/10/20190908104800_00160.png,621.3,282.7,415.1,23.6,962,34.2
9/8/2019 10:49,datasets/cropped_raw_images/09_Metas/08/10/20190908104900_00160.jpg,datasets/optical_flow_images/09_Metas/08/10/20190908104900_00160.jpg,datasets/cloud_mask_images/09_Metas/08/10/20190908104900_00160.png,703.3,396.3,414.8,23.7,962,82
9/8/2019 10:50,datasets/cropped_raw_images/09_Metas/08/10/20190908105000_00160.jpg,datasets/optical_flow_images/09_Metas/08/10/20190908105000_00160.jpg,datasets/cloud_mask_images/09_Metas/08/10/20190908105000_00160.png,645.5,327.9,406.1,23.9,962,-57.8
9/8/2019 10:51,datasets/cropped_raw_images/09_Metas/08/10/20190908105100_00160.jpg,datasets/optical_flow_images/09_Metas/08/10/20190908105100_00160.jpg,datasets/cloud_mask_images/09_Metas/08/10/20190908105100_00160.png,476.3,112.2,392.8,24.1,962,-169.2
9/8/2019 10:52,datasets/cropped_raw_images/09_Metas/08/10/20190908105200_00160.jpg,datasets/optical_flow_images/09_Metas/08/10/20190908105200_00160.jpg,datasets/cloud_mask_images/09_Metas/08/10/20190908105200_00160.png,412.2,34.7,384.6,24,962,-64.1
9/8/2019 10:53,datasets/cropped_raw_images/09_Metas/08/10/20190908105300_00160.jpg,datasets/optical_flow_images/09_Metas/08/10/20190908105300_00160.jpg,datasets/cloud_mask_images/09_Metas/08/10/20190908105300_00160.png,413.2,35.4,384.2,24,962,1
9/8/2019 10:54,datasets/cropped_raw_images/09_Metas/08/10/20190908105400_00160.jpg,datasets/optical_flow_images/09_Metas/08/10/20190908105400_00160.jpg,datasets/cloud_mask_images/09_Metas/08/10/20190908105400_00160.png,476.1,114.8,388.6,23.7,962,62.9
9/8/2019 10:55,datasets/cropped_raw_images/09_Metas/08/10/20190908105500_00160.jpg,datasets/optical_flow_images/09_Metas/08/10/20190908105500_00160.jpg,datasets/cloud_mask_images/09_Metas/08/10/20190908105500_00160.png,547.6,203.8,394.7,23.6,962,71.5
9/8/2019 10:56,datasets/cropped_raw_images/09_Metas/08/10/20190908105600_00160.jpg,datasets/optical_flow_images/09_Metas/08/10/20190908105600_00160.jpg,datasets/cloud_mask_images/09_Metas/08/10/20190908105600_00160.png,628.9,311.9,396.1,23.7,962,81.3
9/8/2019 10:57,datasets/cropped_raw_images/09_Metas/08/10/20190908105700_00160.jpg,datasets/optical_flow_images/09_Metas/08/10/20190908105700_00160.jpg,datasets/cloud_mask_images/09_Metas/08/10/20190908105700_00160.png,616.3,296.3,394.5,23.8,962,-12.6
9/8/2019 10:58,datasets/cropped_raw_images/09_Metas/08/10/20190908105800_00160.jpg,datasets/optical_flow_images/09_Metas/08/10/20190908105800_00160.jpg,datasets/cloud_mask_images/09_Metas/08/10/20190908105800_00160.png,640.6,331.2,392.5,23.7,962,24.3
9/8/2019 10:59,datasets/cropped_raw_images/09_Metas/08/10/20190908105900_00160.jpg,datasets/optical_flow_images/09_Metas/08/10/20190908105900_00160.jpg,datasets/cloud_mask_images/09_Metas/08/10/20190908105900_00160.png,652.7,348.6,391.2,23.8,962,12.1
9/8/2019 11:00,datasets/cropped_raw_images/09_Metas/08/11/20190908110000_00160.jpg,datasets/optical_flow_images/09_Metas/08/11/20190908110000_00160.jpg,datasets/cloud_mask_images/09_Metas/08/11/20190908110000_00160.png,606,286.4,389.7,23.7,962,-46.7
9/8/2019 11:01,datasets/cropped_raw_images/09_Metas/08/11/20190908110100_00160.jpg,datasets/optical_flow_images/09_Metas/08/11/20190908110100_00160.jpg,datasets/cloud_mask_images/09_Metas/08/11/20190908110100_00160.png,579.7,249.5,390.3,23.9,962,-26.3
9/8/2019 11:02,datasets/cropped_raw_images/09_Metas/08/11/20190908110200_00160.jpg,datasets/optical_flow_images/09_Metas/08/11/20190908110200_00160.jpg,datasets/cloud_mask_images/09_Metas/08/11/20190908110200_00160.png,578.1,243.4,392.4,23.9,962,-1.6
9/8/2019 11:03,datasets/cropped_raw_images/09_Metas/08/11/20190908110300_00160.jpg,datasets/optical_flow_images/09_Metas/08/11/20190908110300_00160.jpg,datasets/cloud_mask_images/09_Metas/08/11/20190908110300_00160.png,598.9,266.4,394.9,23.9,962,20.8
9/8/2019 11:04,datasets/cropped_raw_images/09_Metas/08/11/20190908110400_00160.jpg,datasets/optical_flow_images/09_Metas/08/11/20190908110400_00160.jpg,datasets/cloud_mask_images/09_Metas/08/11/20190908110400_00160.png,604.3,269.5,397.2,23.8,962,5.4
9/8/2019 11:05,datasets/cropped_raw_images/09_Metas/08/11/20190908110500_00160.jpg,datasets/optical_flow_images/09_Metas/08/11/20190908110500_00160.jpg,datasets/cloud_mask_images/09_Metas/08/11/20190908110500_00160.png,626.7,296.5,399,23.8,962,22.4
9/8/2019 11:06,datasets/cropped_raw_images/09_Metas/08/11/20190908110600_00160.jpg,datasets/optical_flow_images/09_Metas/08/11/20190908110600_00160.jpg,datasets/cloud_mask_images/09_Metas/08/11/20190908110600_00160.png,641.5,312.4,401.9,23.9,962,14.8
9/8/2019 11:07,datasets/cropped_raw_images/09_Metas/08/11/20190908110700_00160.jpg,datasets/optical_flow_images/09_Metas/08/11/20190908110700_00160.jpg,datasets/cloud_mask_images/09_Metas/08/11/20190908110700_00160.png,652.3,324,403.5,24,962,10.8
9/8/2019 11:08,datasets/cropped_raw_images/09_Metas/08/11/20190908110800_00160.jpg,datasets/optical_flow_images/09_Metas/08/11/20190908110800_00160.jpg,datasets/cloud_mask_images/09_Metas/08/11/20190908110800_00160.png,661.6,334.9,404.3,24.2,962,9.3
9/8/2019 11:09,datasets/cropped_raw_images/09_Metas/08/11/20190908110900_00160.jpg,datasets/optical_flow_images/09_Metas/08/11/20190908110900_00160.jpg,datasets/cloud_mask_images/09_Metas/08/11/20190908110900_00160.png,661.7,333.8,405.1,24.3,962,0.1
9/8/2019 11:10,datasets/cropped_raw_images/09_Metas/08/11/20190908111000_00160.jpg,datasets/optical_flow_images/09_Metas/08/11/20190908111000_00160.jpg,datasets/cloud_mask_images/09_Metas/08/11/20190908111000_00160.png,678.4,355.6,404.8,24.3,962,16.7
9/8/2019 11:11,datasets/cropped_raw_images/09_Metas/08/11/20190908111100_00160.jpg,datasets/optical_flow_images/09_Metas/08/11/20190908111100_00160.jpg,datasets/cloud_mask_images/09_Metas/08/11/20190908111100_00160.png,682.8,362.1,403.8,24.2,962,4.4
9/8/2019 11:12,datasets/cropped_raw_images/09_Metas/08/11/20190908111200_00160.jpg,datasets/optical_flow_images/09_Metas/08/11/20190908111200_00160.jpg,datasets/cloud_mask_images/09_Metas/08/11/20190908111200_00160.png,649.7,321.1,401.4,24.2,962,-33.1
9/8/2019 11:13,datasets/cropped_raw_images/09_Metas/08/11/20190908111300_00160.jpg,datasets/optical_flow_images/09_Metas/08/11/20190908111300_00160.jpg,datasets/cloud_mask_images/09_Metas/08/11/20190908111300_00160.png,587.1,240.6,399.3,24.4,962,-62.6
9/8/2019 11:14,datasets/cropped_raw_images/09_Metas/08/11/20190908111400_00160.jpg,datasets/optical_flow_images/09_Metas/08/11/20190908111400_00160.jpg,datasets/cloud_mask_images/09_Metas/08/11/20190908111400_00160.png,579,234.1,396.4,24.7,962,-8.1
9/8/2019 11:15,datasets/cropped_raw_images/09_Metas/08/11/20190908111500_00160.jpg,datasets/optical_flow_images/09_Metas/08/11/20190908111500_00160.jpg,datasets/cloud_mask_images/09_Metas/08/11/20190908111500_00160.png,575.3,234,391.6,24.9,962,-3.7
9/8/2019 11:16,datasets/cropped_raw_images/09_Metas/08/11/20190908111600_00160.jpg,datasets/optical_flow_images/09_Metas/08/11/20190908111600_00160.jpg,datasets/cloud_mask_images/09_Metas/08/11/20190908111600_00160.png,533.8,186.5,387.1,24.8,962,-41.5
9/8/2019 11:17,datasets/cropped_raw_images/09_Metas/08/11/20190908111700_00160.jpg,datasets/optical_flow_images/09_Metas/08/11/20190908111700_00160.jpg,datasets/cloud_mask_images/09_Metas/08/11/20190908111700_00160.png,506.6,153.1,385.5,24.8,962,-27.2
9/8/2019 11:18,datasets/cropped_raw_images/09_Metas/08/11/20190908111800_00160.jpg,datasets/optical_flow_images/09_Metas/08/11/20190908111800_00160.jpg,datasets/cloud_mask_images/09_Metas/08/11/20190908111800_00160.png,609,270.7,396.3,25,962,102.4
9/8/2019 11:19,datasets/cropped_raw_images/09_Metas/08/11/20190908111900_00160.jpg,datasets/optical_flow_images/09_Metas/08/11/20190908111900_00160.jpg,datasets/cloud_mask_images/09_Metas/08/11/20190908111900_00160.png,732.3,413.6,407.8,24.7,962,123.3
9/8/2019 11:20,datasets/cropped_raw_images/09_Metas/08/11/20190908112000_00160.jpg,datasets/optical_flow_images/09_Metas/08/11/20190908112000_00160.jpg,datasets/cloud_mask_images/09_Metas/08/11/20190908112000_00160.png,753.4,437.3,410.8,24.5,962,21.1
9/8/2019 11:21,datasets/cropped_raw_images/09_Metas/08/11/20190908112100_00160.jpg,datasets/optical_flow_images/09_Metas/08/11/20190908112100_00160.jpg,datasets/cloud_mask_images/09_Metas/08/11/20190908112100_00160.png,751.7,441.1,406.6,24.5,962,-1.7
9/8/2019 11:22,datasets/cropped_raw_images/09_Metas/08/11/20190908112200_00160.jpg,datasets/optical_flow_images/09_Metas/08/11/20190908112200_00160.jpg,datasets/cloud_mask_images/09_Metas/08/11/20190908112200_00160.png,724.4,419.4,394.9,24.8,961,-27.3
9/8/2019 11:23,datasets/cropped_raw_images/09_Metas/08/11/20190908112300_00160.jpg,datasets/optical_flow_images/09_Metas/08/11/20190908112300_00160.jpg,datasets/cloud_mask_images/09_Metas/08/11/20190908112300_00160.png,819,552.6,387.3,24.7,961,94.6
9/8/2019 11:24,datasets/cropped_raw_images/09_Metas/08/11/20190908112400_00160.jpg,datasets/optical_flow_images/09_Metas/08/11/20190908112400_00160.jpg,datasets/cloud_mask_images/09_Metas/08/11/20190908112400_00160.png,887,659.3,370,24.6,961,68
9/8/2019 11:25,datasets/cropped_raw_images/09_Metas/08/11/20190908112500_00160.jpg,datasets/optical_flow_images/09_Metas/08/11/20190908112500_00160.jpg,datasets/cloud_mask_images/09_Metas/08/11/20190908112500_00160.png,899,702.7,348.4,24.6,961,12
9/8/2019 11:26,datasets/cropped_raw_images/09_Metas/08/11/20190908112600_00160.jpg,datasets/optical_flow_images/09_Metas/08/11/20190908112600_00160.jpg,datasets/cloud_mask_images/09_Metas/08/11/20190908112600_00160.png,934,761.9,336,24.7,961,35
9/8/2019 11:27,datasets/cropped_raw_images/09_Metas/08/11/20190908112700_00160.jpg,datasets/optical_flow_images/09_Metas/08/11/20190908112700_00160.jpg,datasets/cloud_mask_images/09_Metas/08/11/20190908112700_00160.png,936,770.1,330.1,25,961,2
9/8/2019 11:28,datasets/cropped_raw_images/09_Metas/08/11/20190908112800_00160.jpg,datasets/optical_flow_images/09_Metas/08/11/20190908112800_00160.jpg,datasets/cloud_mask_images/09_Metas/08/11/20190908112800_00160.png,936,772.7,327.4,25.6,961,0
9/8/2019 11:29,datasets/cropped_raw_images/09_Metas/08/11/20190908112900_00160.jpg,datasets/optical_flow_images/09_Metas/08/11/20190908112900_00160.jpg,datasets/cloud_mask_images/09_Metas/08/11/20190908112900_00160.png,940,781,324.7,25.9,961,4
9/8/2019 11:30,datasets/cropped_raw_images/09_Metas/08/11/20190908113000_00160.jpg,datasets/optical_flow_images/09_Metas/08/11/20190908113000_00160.jpg,datasets/cloud_mask_images/09_Metas/08/11/20190908113000_00160.png,944,789,321.8,25.7,961,4
9/8/2019 11:31,datasets/cropped_raw_images/09_Metas/08/11/20190908113100_00160.jpg,datasets/optical_flow_images/09_Metas/08/11/20190908113100_00160.jpg,datasets/cloud_mask_images/09_Metas/08/11/20190908113100_00160.png,939,782,320.9,25.8,961,-5
9/8/2019 11:32,datasets/cropped_raw_images/09_Metas/08/11/20190908113200_00160.jpg,datasets/optical_flow_images/09_Metas/08/11/20190908113200_00160.jpg,datasets/cloud_mask_images/09_Metas/08/11/20190908113200_00160.png,950,792.8,322.3,25.6,961,11
9/8/2019 11:33,datasets/cropped_raw_images/09_Metas/08/11/20190908113300_00160.jpg,datasets/optical_flow_images/09_Metas/08/11/20190908113300_00160.jpg,datasets/cloud_mask_images/09_Metas/08/11/20190908113300_00160.png,892,712.9,324.4,25.6,961,-58
9/8/2019 11:34,datasets/cropped_raw_images/09_Metas/08/11/20190908113400_00160.jpg,datasets/optical_flow_images/09_Metas/08/11/20190908113400_00160.jpg,datasets/cloud_mask_images/09_Metas/08/11/20190908113400_00160.png,932,759.4,327.2,26.1,961,40
9/8/2019 11:35,datasets/cropped_raw_images/09_Metas/08/11/20190908113500_00160.jpg,datasets/optical_flow_images/09_Metas/08/11/20190908113500_00160.jpg,datasets/cloud_mask_images/09_Metas/08/11/20190908113500_00160.png,768.1,548.8,328.3,26.1,961,-163.9
9/8/2019 11:36,datasets/cropped_raw_images/09_Metas/08/11/20190908113600_00160.jpg,datasets/optical_flow_images/09_Metas/08/11/20190908113600_00160.jpg,datasets/cloud_mask_images/09_Metas/08/11/20190908113600_00160.png,528.7,246.4,328,26,961,-239.4
9/8/2019 11:37,datasets/cropped_raw_images/09_Metas/08/11/20190908113700_00160.jpg,datasets/optical_flow_images/09_Metas/08/11/20190908113700_00160.jpg,datasets/cloud_mask_images/09_Metas/08/11/20190908113700_00160.png,593,317.4,335.5,25.4,961,64.3
9/8/2019 11:38,datasets/cropped_raw_images/09_Metas/08/11/20190908113800_00160.jpg,datasets/optical_flow_images/09_Metas/08/11/20190908113800_00160.jpg,datasets/cloud_mask_images/09_Metas/08/11/20190908113800_00160.png,435.4,125.2,330.9,25.2,961,-157.6
9/8/2019 11:39,datasets/cropped_raw_images/09_Metas/08/11/20190908113900_00160.jpg,datasets/optical_flow_images/09_Metas/08/11/20190908113900_00160.jpg,datasets/cloud_mask_images/09_Metas/08/11/20190908113900_00160.png,560.6,285.1,326.5,25.3,961,125.2
9/8/2019 11:40,datasets/cropped_raw_images/09_Metas/08/11/20190908114000_00160.jpg,datasets/optical_flow_images/09_Metas/08/11/20190908114000_00160.jpg,datasets/cloud_mask_images/09_Metas/08/11/20190908114000_00160.png,451.5,151,324.3,25.4,961,-109.1
9/8/2019 11:41,datasets/cropped_raw_images/09_Metas/08/11/20190908114100_00160.jpg,datasets/optical_flow_images/09_Metas/08/11/20190908114100_00160.jpg,datasets/cloud_mask_images/09_Metas/08/11/20190908114100_00160.png,464.9,178.2,314.5,25.3,961,13.4
9/8/2019 11:42,datasets/cropped_raw_images/09_Metas/08/11/20190908114200_00160.jpg,datasets/optical_flow_images/09_Metas/08/11/20190908114200_00160.jpg,datasets/cloud_mask_images/09_Metas/08/11/20190908114200_00160.png,760.9,561.1,306.2,25.1,961,296
9/8/2019 11:43,datasets/cropped_raw_images/09_Metas/08/11/20190908114300_00160.jpg,datasets/optical_flow_images/09_Metas/08/11/20190908114300_00160.jpg,datasets/cloud_mask_images/09_Metas/08/11/20190908114300_00160.png,914,762.9,297.3,25.2,961,153.1
9/8/2019 11:44,datasets/cropped_raw_images/09_Metas/08/11/20190908114400_00160.jpg,datasets/optical_flow_images/09_Metas/08/11/20190908114400_00160.jpg,datasets/cloud_mask_images/09_Metas/08/11/20190908114400_00160.png,923,788.5,285.3,25.4,961,9
9/8/2019 11:45,datasets/cropped_raw_images/09_Metas/08/11/20190908114500_00160.jpg,datasets/optical_flow_images/09_Metas/08/11/20190908114500_00160.jpg,datasets/cloud_mask_images/09_Metas/08/11/20190908114500_00160.png,926,802,276.9,25.4,961,3
9/8/2019 11:46,datasets/cropped_raw_images/09_Metas/08/11/20190908114600_00160.jpg,datasets/optical_flow_images/09_Metas/08/11/20190908114600_00160.jpg,datasets/cloud_mask_images/09_Metas/08/11/20190908114600_00160.png,924,806,271,25.5,961,-2
9/8/2019 11:47,datasets/cropped_raw_images/09_Metas/08/11/20190908114700_00160.jpg,datasets/optical_flow_images/09_Metas/08/11/20190908114700_00160.jpg,datasets/cloud_mask_images/09_Metas/08/11/20190908114700_00160.png,915,799.3,266.1,25.9,961,-9
9/8/2019 11:48,datasets/cropped_raw_images/09_Metas/08/11/20190908114800_00160.jpg,datasets/optical_flow_images/09_Metas/08/11/20190908114800_00160.jpg,datasets/cloud_mask_images/09_Metas/08/11/20190908114800_00160.png,914,794.8,268,26.1,961,-1
9/8/2019 11:49,datasets/cropped_raw_images/09_Metas/08/11/20190908114900_00160.jpg,datasets/optical_flow_images/09_Metas/08/11/20190908114900_00160.jpg,datasets/cloud_mask_images/09_Metas/08/11/20190908114900_00160.png,923,795.9,274.9,25.7,961,9
9/8/2019 11:50,datasets/cropped_raw_images/09_Metas/08/11/20190908115000_00160.jpg,datasets/optical_flow_images/09_Metas/08/11/20190908115000_00160.jpg,datasets/cloud_mask_images/09_Metas/08/11/20190908115000_00160.png,924,783.7,283.7,25.3,961,1
9/8/2019 11:51,datasets/cropped_raw_images/09_Metas/08/11/20190908115100_00160.jpg,datasets/optical_flow_images/09_Metas/08/11/20190908115100_00160.jpg,datasets/cloud_mask_images/09_Metas/08/11/20190908115100_00160.png,944,791.3,297.9,25.4,961,20
